scenario,variant,n,penalty,weight,strategy,ndcg
multichange,basic,5,3,var2,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,3,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.682947
multichange,basic,5,3,var2,HybridWithUncertainty,0.928331
multichange,basic,5,3,var2,HybridWithUncertaintyPropagation,0.928331
multichange,basic,5,3,var2,HybridWithUncertaintyAndPenalty,0.922254
multichange,basic,5,3,var2,HybridWithUncertaintyPropagationAndPenalty,0.928331
multichange,basic,5,1,var3,Subtree,0.914465
multichange,basic,5,1,var3,SubtreeWithUncertainty,0.986435
multichange,basic,5,1,var3,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,1,var3,SubtreeWithPenalty,0.928331
multichange,basic,5,1,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.996158
multichange,basic,5,1,var3,ResponseTimeAnalysis,0.636005
multichange,basic,5,1,var3,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,1,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.733403
multichange,basic,5,1,var3,HybridWithUncertainty,0.962244
multichange,basic,5,1,var3,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,1,var3,HybridWithUncertaintyAndPenalty,0.962244
multichange,basic,5,1,var3,HybridWithUncertaintyPropagationAndPenalty,0.996158
multichange,basic,5,1,var2,Subtree,0.914465
multichange,basic,5,1,var2,SubtreeWithUncertainty,0.926410
multichange,basic,5,1,var2,SubtreeWithUncertaintyPropagation,0.928331
multichange,basic,5,1,var2,SubtreeWithPenalty,0.928331
multichange,basic,5,1,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.928331
multichange,basic,5,1,var2,ResponseTimeAnalysis,0.636005
multichange,basic,5,1,var2,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,1,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.682947
multichange,basic,5,1,var2,HybridWithUncertainty,0.928331
multichange,basic,5,1,var2,HybridWithUncertaintyPropagation,0.928331
multichange,basic,5,1,var2,HybridWithUncertaintyAndPenalty,0.928331
multichange,basic,5,1,var2,HybridWithUncertaintyPropagationAndPenalty,0.928331
multichange,basic,5,5,var2,Subtree,0.914465
multichange,basic,5,5,var2,SubtreeWithUncertainty,0.926410
multichange,basic,5,5,var2,SubtreeWithUncertaintyPropagation,0.928331
multichange,basic,5,5,var2,SubtreeWithPenalty,0.910775
multichange,basic,5,5,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.910775
multichange,basic,5,5,var2,ResponseTimeAnalysis,0.636005
multichange,basic,5,5,var2,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,5,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.682947
multichange,basic,5,5,var2,HybridWithUncertainty,0.928331
multichange,basic,5,5,var2,HybridWithUncertaintyPropagation,0.928331
multichange,basic,5,5,var2,HybridWithUncertaintyAndPenalty,0.903092
multichange,basic,5,5,var2,HybridWithUncertaintyPropagationAndPenalty,0.910775
multichange,basic,5,5,var3,Subtree,0.914465
multichange,basic,5,5,var3,SubtreeWithUncertainty,0.986435
multichange,basic,5,5,var3,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,5,var3,SubtreeWithPenalty,0.910775
multichange,basic,5,5,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.990081
multichange,basic,5,5,var3,ResponseTimeAnalysis,0.636005
multichange,basic,5,5,var3,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,5,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,5,var3,HybridWithUncertainty,0.962244
multichange,basic,5,5,var3,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,5,var3,HybridWithUncertaintyAndPenalty,0.885198
multichange,basic,5,5,var3,HybridWithUncertaintyPropagationAndPenalty,0.956167
multichange,basic,5,7,var2,Subtree,0.914465
multichange,basic,5,7,var2,SubtreeWithUncertainty,0.926410
multichange,basic,5,7,var2,SubtreeWithUncertaintyPropagation,0.928331
multichange,basic,5,7,var2,SubtreeWithPenalty,0.878421
multichange,basic,5,7,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.910775
multichange,basic,5,7,var2,ResponseTimeAnalysis,0.636005
multichange,basic,5,7,var2,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,7,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.682947
multichange,basic,5,7,var2,HybridWithUncertainty,0.928331
multichange,basic,5,7,var2,HybridWithUncertaintyPropagation,0.928331
multichange,basic,5,7,var2,HybridWithUncertaintyAndPenalty,0.858582
multichange,basic,5,7,var2,HybridWithUncertaintyPropagationAndPenalty,0.910775
multichange,basic,5,7,var3,Subtree,0.914465
multichange,basic,5,7,var3,SubtreeWithUncertainty,0.986435
multichange,basic,5,7,var3,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,7,var3,SubtreeWithPenalty,0.878421
multichange,basic,5,7,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.984342
multichange,basic,5,7,var3,ResponseTimeAnalysis,0.636005
multichange,basic,5,7,var3,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,7,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,7,var3,HybridWithUncertainty,0.962244
multichange,basic,5,7,var3,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,7,var3,HybridWithUncertaintyAndPenalty,0.819449
multichange,basic,5,7,var3,HybridWithUncertaintyPropagationAndPenalty,0.916515
multichange,basic,5,9,var0,Subtree,0.914465
multichange,basic,5,9,var0,SubtreeWithUncertainty,0.962244
multichange,basic,5,9,var0,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,9,var0,SubtreeWithPenalty,0.878421
multichange,basic,5,9,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.962425
multichange,basic,5,9,var0,ResponseTimeAnalysis,0.636005
multichange,basic,5,9,var0,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,9,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,9,var0,HybridWithUncertainty,0.950940
multichange,basic,5,9,var0,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,9,var0,HybridWithUncertaintyAndPenalty,0.835626
multichange,basic,5,9,var0,HybridWithUncertaintyPropagationAndPenalty,0.880837
multichange,basic,5,9,var1,Subtree,0.914465
multichange,basic,5,9,var1,SubtreeWithUncertainty,0.962244
multichange,basic,5,9,var1,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,9,var1,SubtreeWithPenalty,0.878421
multichange,basic,5,9,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.962425
multichange,basic,5,9,var1,ResponseTimeAnalysis,0.636005
multichange,basic,5,9,var1,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,9,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,9,var1,HybridWithUncertainty,0.950940
multichange,basic,5,9,var1,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,9,var1,HybridWithUncertaintyAndPenalty,0.835626
multichange,basic,5,9,var1,HybridWithUncertaintyPropagationAndPenalty,0.880837
multichange,basic,5,7,var1,Subtree,0.914465
multichange,basic,5,7,var1,SubtreeWithUncertainty,0.962244
multichange,basic,5,7,var1,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,7,var1,SubtreeWithPenalty,0.878421
multichange,basic,5,7,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.978603
multichange,basic,5,7,var1,ResponseTimeAnalysis,0.636005
multichange,basic,5,7,var1,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,7,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,7,var1,HybridWithUncertainty,0.950940
multichange,basic,5,7,var1,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,7,var1,HybridWithUncertaintyAndPenalty,0.847104
multichange,basic,5,7,var1,HybridWithUncertaintyPropagationAndPenalty,0.903092
multichange,basic,5,7,var0,Subtree,0.914465
multichange,basic,5,7,var0,SubtreeWithUncertainty,0.962244
multichange,basic,5,7,var0,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,7,var0,SubtreeWithPenalty,0.878421
multichange,basic,5,7,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.978603
multichange,basic,5,7,var0,ResponseTimeAnalysis,0.636005
multichange,basic,5,7,var0,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,7,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,7,var0,HybridWithUncertainty,0.950940
multichange,basic,5,7,var0,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,7,var0,HybridWithUncertaintyAndPenalty,0.847104
multichange,basic,5,7,var0,HybridWithUncertaintyPropagationAndPenalty,0.903092
multichange,basic,5,5,var1,Subtree,0.914465
multichange,basic,5,5,var1,SubtreeWithUncertainty,0.962244
multichange,basic,5,5,var1,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,5,var1,SubtreeWithPenalty,0.910775
multichange,basic,5,5,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.984342
multichange,basic,5,5,var1,ResponseTimeAnalysis,0.636005
multichange,basic,5,5,var1,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,5,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,5,var1,HybridWithUncertainty,0.950940
multichange,basic,5,5,var1,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,5,var1,HybridWithUncertaintyAndPenalty,0.897015
multichange,basic,5,5,var1,HybridWithUncertaintyPropagationAndPenalty,0.916515
multichange,basic,5,5,var0,Subtree,0.914465
multichange,basic,5,5,var0,SubtreeWithUncertainty,0.962244
multichange,basic,5,5,var0,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,5,var0,SubtreeWithPenalty,0.910775
multichange,basic,5,5,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.984342
multichange,basic,5,5,var0,ResponseTimeAnalysis,0.636005
multichange,basic,5,5,var0,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,5,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,5,var0,HybridWithUncertainty,0.950940
multichange,basic,5,5,var0,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,5,var0,HybridWithUncertaintyAndPenalty,0.897015
multichange,basic,5,5,var0,HybridWithUncertaintyPropagationAndPenalty,0.916515
multichange,basic,5,1,var0,Subtree,0.914465
multichange,basic,5,1,var0,SubtreeWithUncertainty,0.962244
multichange,basic,5,1,var0,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,1,var0,SubtreeWithPenalty,0.928331
multichange,basic,5,1,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.996158
multichange,basic,5,1,var0,ResponseTimeAnalysis,0.636005
multichange,basic,5,1,var0,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,1,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.730473
multichange,basic,5,1,var0,HybridWithUncertainty,0.950940
multichange,basic,5,1,var0,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,1,var0,HybridWithUncertaintyAndPenalty,0.950940
multichange,basic,5,1,var0,HybridWithUncertaintyPropagationAndPenalty,0.996158
multichange,basic,5,1,var1,Subtree,0.914465
multichange,basic,5,1,var1,SubtreeWithUncertainty,0.962244
multichange,basic,5,1,var1,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,1,var1,SubtreeWithPenalty,0.928331
multichange,basic,5,1,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.996158
multichange,basic,5,1,var1,ResponseTimeAnalysis,0.636005
multichange,basic,5,1,var1,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,1,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.730473
multichange,basic,5,1,var1,HybridWithUncertainty,0.950940
multichange,basic,5,1,var1,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,1,var1,HybridWithUncertaintyAndPenalty,0.950940
multichange,basic,5,1,var1,HybridWithUncertaintyPropagationAndPenalty,0.996158
multichange,basic,5,3,var0,Subtree,0.914465
multichange,basic,5,3,var0,SubtreeWithUncertainty,0.962244
multichange,basic,5,3,var0,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,3,var0,SubtreeWithPenalty,0.922254
multichange,basic,5,3,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.990081
multichange,basic,5,3,var0,ResponseTimeAnalysis,0.636005
multichange,basic,5,3,var0,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,3,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,3,var0,HybridWithUncertainty,0.950940
multichange,basic,5,3,var0,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,3,var0,HybridWithUncertaintyAndPenalty,0.918412
multichange,basic,5,3,var0,HybridWithUncertaintyPropagationAndPenalty,0.956167
multichange,basic,5,3,var1,Subtree,0.914465
multichange,basic,5,3,var1,SubtreeWithUncertainty,0.962244
multichange,basic,5,3,var1,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,3,var1,SubtreeWithPenalty,0.922254
multichange,basic,5,3,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.990081
multichange,basic,5,3,var1,ResponseTimeAnalysis,0.636005
multichange,basic,5,3,var1,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,3,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,3,var1,HybridWithUncertainty,0.950940
multichange,basic,5,3,var1,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,3,var1,HybridWithUncertaintyAndPenalty,0.918412
multichange,basic,5,3,var1,HybridWithUncertaintyPropagationAndPenalty,0.956167
multichange,basic,5,9,var3,Subtree,0.914465
multichange,basic,5,9,var3,SubtreeWithUncertainty,0.986435
multichange,basic,5,9,var3,SubtreeWithUncertaintyPropagation,0.996158
multichange,basic,5,9,var3,SubtreeWithPenalty,0.878421
multichange,basic,5,9,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.978603
multichange,basic,5,9,var3,ResponseTimeAnalysis,0.636005
multichange,basic,5,9,var3,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,9,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.726270
multichange,basic,5,9,var3,HybridWithUncertainty,0.962244
multichange,basic,5,9,var3,HybridWithUncertaintyPropagation,0.996158
multichange,basic,5,9,var3,HybridWithUncertaintyAndPenalty,0.819449
multichange,basic,5,9,var3,HybridWithUncertaintyPropagationAndPenalty,0.903092
multichange,basic,5,9,var2,Subtree,0.914465
multichange,basic,5,9,var2,SubtreeWithUncertainty,0.926410
multichange,basic,5,9,var2,SubtreeWithUncertaintyPropagation,0.928331
multichange,basic,5,9,var2,SubtreeWithPenalty,0.878421
multichange,basic,5,9,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.910775
multichange,basic,5,9,var2,ResponseTimeAnalysis,0.636005
multichange,basic,5,9,var2,ResponseTimeAnalysisWithPenalty,0.636005
multichange,basic,5,9,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.682947
multichange,basic,5,9,var2,HybridWithUncertainty,0.928331
multichange,basic,5,9,var2,HybridWithUncertaintyPropagation,0.928331
multichange,basic,5,9,var2,HybridWithUncertaintyAndPenalty,0.835626
multichange,basic,5,9,var2,HybridWithUncertaintyPropagationAndPenalty,0.910775
multichange,basic,7,3,var3,Subtree,0.934709
multichange,basic,7,3,var3,SubtreeWithUncertainty,0.968049
multichange,basic,7,3,var3,SubtreeWithUncertaintyPropagation,0.962069
multichange,basic,7,3,var3,SubtreeWithPenalty,0.932491
multichange,basic,7,3,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.956925
multichange,basic,7,3,var3,ResponseTimeAnalysis,0.661781
multichange,basic,7,3,var3,ResponseTimeAnalysisWithPenalty,0.661781
multichange,basic,7,3,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.749102
multichange,basic,7,3,var3,HybridWithUncertainty,0.959795
multichange,basic,7,3,var3,HybridWithUncertaintyPropagation,0.945578
multichange,basic,7,3,var3,HybridWithUncertaintyAndPenalty,0.943300
multichange,basic,7,3,var3,HybridWithUncertaintyPropagationAndPenalty,0.940434
multichange,basic,7,3,var2,Subtree,0.934709
multichange,basic,7,3,var2,SubtreeWithUncertainty,0.942496
multichange,basic,7,3,var2,SubtreeWithUncertaintyPropagation,0.944122
multichange,basic,7,3,var2,SubtreeWithPenalty,0.932491
multichange,basic,7,3,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.944122
multichange,basic,7,3,var2,ResponseTimeAnalysis,0.661781
multichange,basic,7,3,var2,ResponseTimeAnalysisWithPenalty,0.661781
multichange,basic,7,3,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.722314
multichange,basic,7,3,var2,HybridWithUncertainty,0.939333
multichange,basic,7,3,var2,HybridWithUncertaintyPropagation,0.941030
multichange,basic,7,3,var2,HybridWithUncertaintyAndPenalty,0.932491
multichange,basic,7,3,var2,HybridWithUncertaintyPropagationAndPenalty,0.939333
multichange,basic,7,1,var3,Subtree,0.934709
multichange,basic,7,1,var3,SubtreeWithUncertainty,0.968049
multichange,basic,7,1,var3,SubtreeWithUncertaintyPropagation,0.962069
multichange,basic,7,1,var3,SubtreeWithPenalty,0.937635
multichange,basic,7,1,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.962069
multichange,basic,7,1,var3,ResponseTimeAnalysis,0.661781
multichange,basic,7,1,var3,ResponseTimeAnalysisWithPenalty,0.661781
multichange,basic,7,1,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.755139
multichange,basic,7,1,var3,HybridWithUncertainty,0.959795
multichange,basic,7,1,var3,HybridWithUncertaintyPropagation,0.945578
multichange,basic,7,1,var3,HybridWithUncertaintyAndPenalty,0.959795
multichange,basic,7,1,var3,HybridWithUncertaintyPropagationAndPenalty,0.945578
multichange,basic,7,1,var2,Subtree,0.934709
multichange,basic,7,1,var2,SubtreeWithUncertainty,0.942496
multichange,basic,7,1,var2,SubtreeWithUncertaintyPropagation,0.944122
multichange,basic,7,1,var2,SubtreeWithPenalty,0.937635
multichange,basic,7,1,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.944122
multichange,basic,7,1,var2,ResponseTimeAnalysis,0.661781
multichange,basic,7,1,var2,ResponseTimeAnalysisWithPenalty,0.661781
multichange,basic,7,1,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.722314
multichange,basic,7,1,var2,HybridWithUncertainty,0.939333
multichange,basic,7,1,var2,HybridWithUncertaintyPropagation,0.941030
multichange,basic,7,1,var2,HybridWithUncertaintyAndPenalty,0.939333
multichange,basic,7,1,var2,HybridWithUncertaintyPropagationAndPenalty,0.941030
multichange,basic,7,5,var2,Subtree,0.934709
multichange,basic,7,5,var2,SubtreeWithUncertainty,0.942496
multichange,basic,7,5,var2,SubtreeWithUncertaintyPropagation,0.944122
multichange,basic,7,5,var2,SubtreeWithPenalty,0.922775
multichange,basic,7,5,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.929262
multichange,basic,7,5,var2,ResponseTimeAnalysis,0.661781
multichange,basic,7,5,var2,ResponseTimeAnalysisWithPenalty,0.661781
multichange,basic,7,5,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.722314
multichange,basic,7,5,var2,HybridWithUncertainty,0.939333
multichange,basic,7,5,var2,HybridWithUncertaintyPropagation,0.941030
multichange,basic,7,5,var2,HybridWithUncertaintyAndPenalty,0.916271
multichange,basic,7,5,var2,HybridWithUncertaintyPropagationAndPenalty,0.922775
multichange,basic,7,5,var3,Subtree,0.934709
multichange,basic,7,5,var3,SubtreeWithUncertainty,0.968049
multichange,basic,7,5,var3,SubtreeWithUncertaintyPropagation,0.962069
multichange,basic,7,5,var3,SubtreeWithPenalty,0.922775
multichange,basic,7,5,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.956925
multichange,basic,7,5,var3,ResponseTimeAnalysis,0.661781
multichange,basic,7,5,var3,ResponseTimeAnalysisWithPenalty,0.661781
multichange,basic,7,5,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.749102
